objectId,clusterId,area,perimeter,compactness,meanB1,stdB1,meanB2,stdB2,meanB3,stdB3,meanB4,stdB4,meanB5,stdB5,meanB6,stdB6
1176,4,117,51.8995,23.0219,0.0678232,0.00111857,0.0679171,0.000974037,0.062465,0.00135273,0.0610411,0.000831189,0.451047,0.0165823,0.593035,0.0028468
1177,4,323,87.5563,23.7341,0.0630312,0.000990944,0.0671915,0.000948199,0.0567156,0.000961866,0.0658557,0.00098195,0.501342,0.0370449,0.618003,0.00432496
1178,4,181,79.8995,35.2703,0.0660479,0.00139234,0.0693011,0.00167908,0.0616308,0.00185339,0.0640163,0.00252807,0.446669,0.0209795,0.593325,0.0148102
1179,4,80,43.6569,23.824,0.064601,0.000928628,0.0696412,0.000826791,0.0584349,0.000943528,0.0670322,0.000923428,0.43848,0.0225285,0.53353,0.0114787
1180,4,196931,9404.17,449.083,0.0664023,0.00290362,0.0717081,0.00337984,0.0611899,0.00353329,0.0683211,0.00266285,0.474349,0.036984,0.613096,0.0511448
1181,4,369,146.385,58.0718,0.0658461,0.00114009,0.0700834,0.00126905,0.0573343,0.00120152,0.0686656,0.00126387,0.493236,0.0315529,0.61904,0.0368393
1182,4,145,59.6569,24.5444,0.0638354,0.00114601,0.0683044,0.00111756,0.0565377,0.00102549,0.0670013,0.00117805,0.494442,0.0362371,0.563653,0.00417413
1183,4,3642,561.238,86.4875,0.0684753,0.00973408,0.0739149,0.00838831,0.0600623,0.00621739,0.0701872,0.00698242,0.461637,0.0381752,0.635662,0.0330641
1184,4,9164,1031.14,116.026,0.0655926,0.00113986,0.0706062,0.00128828,0.0585413,0.00117689,0.0677305,0.0011798,0.46414,0.037394,0.61252,0.0370817
1185,4,9241,1238.9,166.094,0.0976999,0.0175785,0.0946083,0.020284,0.0896174,0.022958,0.0907646,0.0197633,0.491934,0.0322386,0.56582,0.0497307
1186,4,121,57.6569,27.4737,0.0633182,0.0017836,0.066519,0.00174759,0.0561321,0.00152213,0.0650596,0.00142706,0.466245,0.035507,0.643511,0.0223848
1187,4,226,68.3848,20.6924,0.0649315,0.00115997,0.0651855,0.00125848,0.0624313,0.00135548,0.0593086,0.00137988,0.460646,0.0274884,0.607331,0.0212102
1188,4,128,54.4853,23.1925,0.0652781,0.000981613,0.0699509,0.00102194,0.0580083,0.00088224,0.0670399,0.000892605,0.426011,0.0130605,0.710251,0.0186313
1189,4,141,47.8995,16.2721,0.065787,0.000973584,0.0705561,0.00101557,0.0585736,0.00116204,0.0676286,0.000986205,0.439549,0.0217342,0.666475,0.0188942
1190,4,53,26.8284,13.5805,0.0668172,0.00447679,0.0739544,0.00479547,0.065718,0.00316174,0.0697269,0.00355456,0.526748,0.0275699,0.587583,0.00937001
1191,4,115,62.2426,33.6882,0.0793854,0.0186233,0.0851273,0.020197,0.0797502,0.0240461,0.0821545,0.0202146,0.487809,0.031571,0.576557,0.0589695
1192,4,140,56.4853,22.7899,0.0704718,0.00287624,0.07391,0.00312596,0.070238,0.00350314,0.0718192,0.0027058,0.488207,0.0248177,0.515637,0.0099594
1193,4,115,58.2426,29.4974,0.0632885,0.00186019,0.0688173,0.00296351,0.0638343,0.00337041,0.0634866,0.00301713,0.43509,0.0188735,0.60094,0.0100924
1194,4,317,99.799,31.419,0.074831,0.00435782,0.0732239,0.00612234,0.0648335,0.00297635,0.068575,0.00419938,0.488279,0.0310892,0.534402,0.0246537
1195,4,139,74.2426,39.6545,0.0616707,0.00294659,0.0629604,0.00536806,0.0555378,0.00174795,0.0616897,0.00533769,0.470193,0.0364774,0.656475,0.0226829
1196,4,1520,368.125,89.1552,0.0657996,0.00122809,0.0710386,0.00118137,0.0592482,0.00118462,0.0693434,0.00130665,0.46282,0.0356734,0.634935,0.0255636
1197,4,58,26.8284,12.4097,0.0665633,0.00217357,0.0672814,0.00241577,0.0627908,0.00171311,0.0647912,0.00199498,0.486545,0.046073,0.574907,0.00605442
1198,4,192,79.8995,33.2496,0.0649363,0.00125589,0.064196,0.00338735,0.0575692,0.00155392,0.0624574,0.00355173,0.485968,0.0331983,0.584847,0.00892996
1199,4,79,36.2426,16.6269,0.0645352,0.000890882,0.0699548,0.000790972,0.058514,0.000953713,0.0669252,0.000733031,0.461901,0.0221896,0.499401,0.00390446
1200,4,186,93.0711,46.5711,0.0706461,0.00409101,0.0730803,0.00491442,0.0622596,0.0036592,0.0700027,0.00404589,0.459372,0.036549,0.616718,0.0261454
1201,4,386,124.385,40.0818,0.0602196,0.000812708,0.0596899,0.000864655,0.0562077,0.00102669,0.0583613,0.000781835,0.496495,0.0245715,0.531858,0.0318978
1202,4,92,54.2426,31.9811,0.0784559,0.00558808,0.0775849,0.0056393,0.0710627,0.00781762,0.0747216,0.00591706,0.476598,0.0323559,0.60047,0.0266613
1203,4,5483,602.894,66.2925,0.0831517,0.0129643,0.088185,0.01087,0.073267,0.00880176,0.0837661,0.0106316,0.475347,0.0387455,0.596766,0.0388186
1204,4,397,124.627,39.1234,0.0658577,0.00105012,0.0714705,0.00102849,0.0595223,0.00102311,0.0686218,0.00113629,0.442525,0.026711,0.635697,0.0184006
1205,4,630,206.527,67.7038,0.0930519,0.00786199,0.0926076,0.00751019,0.0896812,0.0092573,0.0901396,0.00730502,0.500535,0.0300328,0.586722,0.0101542
1206,4,91,37.8995,15.7843,0.0837248,0.003463,0.0821201,0.00552243,0.0761653,0.00719418,0.0786055,0.00619396,0.481405,0.0227727,0.602391,0.00479588
1207,4,486,178.385,65.4756,0.0651186,0.00174068,0.06999,0.00268048,0.0589448,0.00139298,0.068442,0.00260585,0.464843,0.0306692,0.56747,0.0287955
1208,4,88,31.8995,11.5634,0.0699831,0.00147899,0.076167,0.00149412,0.0638864,0.00121491,0.0733382,0.00160026,0.438815,0.014542,0.603271,0.0053851
1209,4,154,50.4853,16.5504,0.0649394,0.000962507,0.0686793,0.00116233,0.0573595,0.00099685,0.0670058,0.000981741,0.462516,0.0291662,0.636671,0.0079098
1210,4,54088,4199.09,325.994,0.0664722,0.00489108,0.0715977,0.00416716,0.0592626,0.00328267,0.0694297,0.00385135,0.487639,0.0363693,0.61352,0.0525324
1211,4,173,63.0711,22.994,0.0832227,0.0086618,0.080326,0.00679006,0.0730025,0.00858831,0.0775813,0.00680722,0.494503,0.0423935,0.588697,0.0178782
1212,4,58,26.2426,11.8737,0.0719987,0.000873004,0.076684,0.00076802,0.0646825,0.00088842,0.0744294,0.00073718,0.455105,0.025009,0.645387,0.00666779
1213,4,56,25.6569,11.7549,0.0707255,0.00108929,0.0686181,0.00249006,0.0569439,0.00171487,0.0660703,0.00305435,0.49888,0.0139382,0.502896,0.0139795
1214,4,57,26.2426,12.082,0.0650763,0.000657359,0.0697047,0.000803575,0.0581146,0.000805478,0.068547,0.000772749,0.504644,0.0347755,0.620792,0.00401637
1215,4,232,74.0416,23.63,0.0665593,0.000849962,0.072434,0.000955818,0.0600907,0.00107264,0.0691519,0.00101401,0.45551,0.032449,0.582741,0.0256408
1216,4,476,130.627,35.8477,0.0642234,0.000881013,0.0689539,0.000900643,0.0578163,0.000886308,0.0668018,0.000888315,0.447125,0.0306357,0.574438,0.0140421
1217,4,4759,608.25,77.7407,0.0647197,0.00272524,0.0687628,0.00325404,0.0594351,0.00253094,0.0666014,0.00317949,0.486752,0.0403853,0.621225,0.0716263
1218,4,382,79.2132,16.426,0.0647553,0.00123676,0.0694183,0.00110785,0.0597634,0.00103368,0.0642528,0.000980626,0.480105,0.037408,0.541726,0.0229868
1219,4,66,29.0711,12.805,0.0700925,0.00223021,0.0747891,0.00205755,0.0635269,0.00184038,0.0693304,0.00201786,0.438622,0.0151612,0.622441,0.00835972
1220,4,1043,171.113,28.0724,0.0828945,0.00260991,0.0834353,0.00261531,0.0657562,0.00282018,0.0808517,0.00296499,0.507112,0.0346302,0.536518,0.0208412
1221,4,118,62.2426,32.8317,0.0628393,0.00151772,0.0636744,0.00378266,0.0562164,0.00187877,0.0617789,0.00334435,0.477966,0.0299928,0.525538,0.014431
1222,4,204,94.4853,43.7621,0.0659653,0.00284437,0.070631,0.00293566,0.0587052,0.0019455,0.0688977,0.00231699,0.450654,0.0271633,0.637785,0.0186645
1223,4,169,63.0711,23.5382,0.0645336,0.000905695,0.0691383,0.000996598,0.0575009,0.000992427,0.067886,0.000942192,0.45706,0.0302048,0.626299,0.0054014
1224,4,134,61.6569,28.3699,0.0564897,0.000817587,0.0554883,0.00060837,0.0509508,0.000904031,0.0545354,0.000768894,0.479046,0.0193062,0.655658,0.0134733
1225,4,276,105.556,40.3701,0.070814,0.00665561,0.0712017,0.00672105,0.0561892,0.00268212,0.0695261,0.00643195,0.502785,0.040437,0.573835,0.0589525
1226,4,79,34.8284,15.3547,0.0625287,0.00072379,0.0671391,0.000776539,0.0553271,0.000862112,0.0659978,0.000778981,0.493373,0.0284988,0.637273,0.00543359
1227,4,179,73.0711,29.8289,0.0701366,0.00264377,0.0713466,0.00148713,0.0572748,0.00578556,0.0688012,0.00139728,0.46154,0.0275059,0.557074,0.0153534
1228,4,180,70.4853,27.601,0.0841417,0.00260872,0.0812286,0.00492385,0.0709685,0.00473156,0.0794409,0.00478641,0.509041,0.0263589,0.566179,0.00859691
1229,4,193,107.657,60.0518,0.063381,0.00106169,0.0683086,0.000999697,0.0567975,0.0011552,0.066998,0.000983125,0.466951,0.0322455,0.611434,0.0229789
1230,4,144,58.4853,23.7537,0.0631549,0.000916141,0.0684264,0.00109032,0.0572465,0.00107374,0.0670958,0.00105894,0.439624,0.0209238,0.593187,0.0379713
1231,4,60,27.4142,12.5257,0.0694165,0.000873527,0.0693647,0.00110174,0.0631037,0.00100933,0.067862,0.00112979,0.497124,0.030665,0.563851,0.0107844
1232,4,363,103.213,29.347,0.0643729,0.0012069,0.0687358,0.00121223,0.05852,0.00125512,0.0668644,0.001182,0.461481,0.0407434,0.707877,0.0159512
1233,4,284,95.3137,31.9884,0.0698335,0.0028759,0.0704591,0.00115412,0.054761,0.00160989,0.068315,0.00112918,0.485929,0.0331556,0.730039,0.0622483
1234,4,124,45.0711,16.3823,0.0697339,0.00185051,0.0686017,0.00135756,0.0525371,0.00103258,0.0669005,0.0014768,0.503605,0.0281386,0.660909,0.0194616
1235,4,107,41.8995,16.4072,0.0743815,0.00117782,0.0711939,0.000893065,0.053978,0.000938506,0.0693942,0.000985022,0.500971,0.0257746,0.621748,0.0103685
1236,4,114,44.1421,17.0924,0.0666005,0.00158455,0.0711798,0.00119587,0.0611468,0.00124041,0.0686873,0.00131916,0.43925,0.027576,0.706496,0.00335282
1237,4,267,101.314,38.4437,0.0652239,0.00149503,0.0694973,0.0024869,0.0594036,0.00183793,0.0674326,0.00218515,0.460836,0.0334471,0.636299,0.0543381
1238,4,181,103.657,59.3632,0.0652241,0.00124869,0.0677089,0.00138564,0.0588611,0.00170199,0.0663897,0.00148563,0.490239,0.0308922,0.565141,0.0269507
1239,4,137,65.8995,31.6989,0.0668327,0.0011944,0.0724797,0.00143335,0.0606713,0.00116275,0.0695479,0.00100238,0.446601,0.0250994,0.681002,0.0132503
1240,4,151,83.4142,46.079,0.0651655,0.00131663,0.0682907,0.00233803,0.0591309,0.00189145,0.0670173,0.002362,0.476717,0.0366977,0.601441,0.0433306
1241,4,50,25.4142,12.9176,0.071358,0.00124448,0.0713821,0.00123331,0.0650694,0.00107039,0.0699817,0.00119904,0.496941,0.0143562,0.582432,0.00854669
1242,4,141,76.8284,41.8625,0.0658136,0.00188851,0.0690745,0.00136088,0.0598191,0.00222095,0.0672162,0.00132733,0.469976,0.0420977,0.592007,0.0599645
1243,4,104,52.4853,26.4875,0.0683744,0.00507982,0.0723251,0.00295192,0.0618366,0.00417498,0.0708487,0.00265176,0.469042,0.0430735,0.546843,0.011713
1244,4,263,91.5563,31.8729,0.0647092,0.00101055,0.0693377,0.00102805,0.0591955,0.00117555,0.0673436,0.00115758,0.448118,0.0216742,0.56433,0.0203072
1245,4,428306,12274,351.735,0.0662518,0.00302533,0.0703193,0.00343879,0.0613257,0.00399786,0.0664429,0.0026528,0.488663,0.0343629,0.618741,0.0613225
1246,4,160,92.2426,53.1794,0.0697153,0.00586101,0.0729146,0.00405853,0.0624568,0.00477143,0.0712616,0.0035477,0.469853,0.0326168,0.659079,0.0877886
1247,4,156,93.6569,56.2282,0.0665251,0.00284955,0.0698222,0.00174877,0.0587544,0.00127078,0.0681137,0.00176375,0.444822,0.0267419,0.691225,0.0493884
1248,4,211,66.4853,20.9493,0.0636751,0.000961858,0.0680867,0.000991123,0.0578624,0.000935666,0.0666662,0.000990443,0.481089,0.0267832,0.569873,0.014408
1249,4,65,32,15.7538,0.0651865,0.00115039,0.069585,0.000906603,0.0592414,0.000926475,0.0672095,0.00104526,0.455686,0.0223135,0.539813,0.0102041
1250,4,273,112.971,46.7485,0.0636009,0.000885091,0.0678644,0.000942768,0.0575978,0.000965043,0.0665252,0.000967087,0.497177,0.0327043,0.55497,0.0254988
1251,4,308,126.142,51.6618,0.0654789,0.000872406,0.0696686,0.000896603,0.0592198,0.00102315,0.0682309,0.000999775,0.470703,0.0358296,0.699368,0.034528
1252,4,122,64.8284,34.4486,0.0651441,0.000908995,0.0693907,0.00106768,0.0590351,0.000893616,0.0683573,0.000909279,0.497396,0.0220662,0.571887,0.0313962
1253,4,497,239.799,115.701,0.0670407,0.00264626,0.0719134,0.00380412,0.0607541,0.00506222,0.0696732,0.00160228,0.485367,0.0347416,0.614294,0.0398878
1254,4,243,71.5563,21.0712,0.0746845,0.00149853,0.081041,0.00152476,0.0710992,0.00151188,0.0694427,0.00140481,0.45232,0.024342,0.654821,0.0147829
1255,4,145484,3900.44,104.571,0.0727716,0.00761781,0.078841,0.00753485,0.0665509,0.00672984,0.073272,0.00706858,0.491941,0.0346013,0.602291,0.0618256
1256,4,137,67.6569,33.412,0.0659441,0.000969187,0.0705058,0.00107759,0.0587234,0.00113418,0.0693505,0.00105174,0.496694,0.0272743,0.598836,0.0254523
1257,4,250,103.314,42.6949,0.0678213,0.00110763,0.0725499,0.00112811,0.0608967,0.0010643,0.0709929,0.00120641,0.508376,0.0277318,0.488108,0.00615718
1258,4,185,91.0711,44.8321,0.0668352,0.00117736,0.0715425,0.00117345,0.0605958,0.000984346,0.0682887,0.00284689,0.444303,0.0171414,0.583053,0.0927667
1259,4,138,57.8995,24.2924,0.0720641,0.00111431,0.0786155,0.00108348,0.0692146,0.00120723,0.0697862,0.00132318,0.44902,0.020362,0.542254,0.00959219
1260,4,637,157.355,38.8708,0.0684726,0.00127717,0.074687,0.00124027,0.06477,0.00133139,0.0628294,0.00138605,0.458423,0.0305943,0.612224,0.0274398
1261,4,331,181.899,99.962,0.0737628,0.00720739,0.0787946,0.00726265,0.068535,0.00753251,0.0728202,0.0095688,0.446075,0.0216969,0.643015,0.0612007
1262,4,209,62.4853,18.6814,0.0677696,0.000934715,0.0726234,0.00115312,0.061701,0.00117568,0.0710676,0.00115021,0.450549,0.0285436,0.525734,0.0121728
1263,4,101,47.6569,22.4869,0.0688848,0.00096735,0.0740026,0.00111415,0.063152,0.00125497,0.07273,0.00109189,0.48111,0.0251735,0.576398,0.0053569
1264,4,155,82,43.3806,0.0677974,0.000973087,0.0726078,0.00100346,0.0622793,0.00110893,0.0657714,0.00273312,0.443567,0.0218347,0.696469,0.048624
1265,4,119,72.8284,44.5713,0.0668393,0.00133853,0.0711523,0.00185258,0.0595795,0.00206546,0.0698979,0.00179871,0.473488,0.0313786,0.629116,0.0117779
1266,4,64,28.8284,12.9856,0.0693824,0.00112476,0.0729084,0.000897815,0.0624266,0.00113103,0.0668464,0.00098099,0.45288,0.0238942,0.579392,0.00665034
1267,4,162,64.7279,25.8624,0.0692523,0.00078374,0.0732074,0.00109784,0.0621945,0.00135209,0.0673338,0.00107807,0.445195,0.0172055,0.570195,0.0218912
1268,4,193,103.657,55.6722,0.0738696,0.0149492,0.0788597,0.016914,0.0692303,0.0174748,0.0771494,0.0159341,0.493894,0.0321185,0.602472,0.0525962
1269,4,72,42.2426,24.7839,0.0646391,0.000944819,0.0689232,0.000927593,0.0587358,0.000838416,0.0677473,0.000869781,0.472821,0.0203962,0.606982,0.00551686
1270,4,227,126.485,70.4781,0.0653668,0.00130741,0.0692734,0.0014102,0.0590955,0.00158099,0.0679303,0.00116716,0.464559,0.0239722,0.646535,0.0296487
1271,4,138,78.8284,45.0284,0.0643595,0.00150562,0.0680937,0.00141387,0.0574791,0.00146329,0.0670267,0.0014289,0.487923,0.0295764,0.599491,0.0491884
1272,4,76,40.2426,21.3088,0.0633818,0.000762702,0.0671094,0.000928575,0.056704,0.000942816,0.066086,0.000807294,0.480392,0.0371025,0.645804,0.0403365
1273,4,324,169.314,88.4788,0.0639162,0.00119002,0.0676245,0.00113264,0.0570901,0.0012219,0.0665758,0.00107993,0.481009,0.028754,0.607608,0.0411036
1274,4,197,125.657,80.1505,0.0647877,0.000930803,0.0688839,0.000974909,0.0589669,0.00130497,0.067777,0.00100698,0.479805,0.0345495,0.6256,0.0139331
1275,4,104,45.0711,19.5327,0.0638189,0.000764342,0.0678436,0.000831264,0.0578867,0.000992728,0.0667671,0.000784461,0.480166,0.0316906,0.580691,0.011198
1276,4,75,42,23.52,0.0634733,0.00103937,0.0673022,0.000897999,0.0569902,0.00111998,0.0660895,0.000885225,0.489098,0.0254756,0.601982,0.0306208
1277,4,163,65.0711,25.977,0.064157,0.00082475,0.0680887,0.000889418,0.0572114,0.000862098,0.0669805,0.000822595,0.496884,0.025157,0.638783,0.00571202
1278,4,230,91.5563,36.4459,0.0644168,0.00100291,0.0684735,0.000967262,0.0585036,0.00102658,0.0671399,0.00105333,0.496215,0.0281024,0.658373,0.0302324
1279,4,71,40.8284,23.4783,0.0634269,0.000818444,0.0679832,0.000887646,0.057748,0.000927047,0.0668555,0.000824636,0.474565,0.0173327,0.609536,0.0109312
1280,4,232,87.8995,33.3031,0.0636403,0.000811193,0.0675345,0.000878445,0.0567695,0.00101668,0.0663636,0.000868959,0.499865,0.0253516,0.626631,0.0241447
1281,4,188,103.899,57.4208,0.0645615,0.00092958,0.0688497,0.00100937,0.0583095,0.00111238,0.0677971,0.00102986,0.46965,0.0354563,0.600776,0.0205477
1282,4,279,140.728,70.9833,0.0648542,0.00340791,0.0686906,0.00304612,0.0578764,0.00290728,0.0675477,0.00315131,0.506178,0.0277072,0.537877,0.0265587
1283,4,122,45.6569,17.0865,0.063333,0.000905524,0.0676037,0.000794081,0.0570742,0.000891026,0.0662908,0.000803843,0.484282,0.0263796,0.583407,0.00922759
1284,4,222,119.657,64.4944,0.0649538,0.00264247,0.0689037,0.0027251,0.0589062,0.00216683,0.0677914,0.0027808,0.494542,0.0248961,0.612765,0.031325
1285,4,59,27.6569,12.9644,0.0638104,0.000825682,0.0675624,0.000920333,0.057142,0.000721679,0.0665633,0.000827061,0.486208,0.0278188,0.555657,0.00574664
1286,4,67,40.8284,24.88,0.0672346,0.00112646,0.0708629,0.00120919,0.0597839,0.000956736,0.0696389,0.00121969,0.514018,0.0229398,0.592376,0.0071381
1287,4,99,55.6569,31.2898,0.0664907,0.0035285,0.0705179,0.00379147,0.0599066,0.00373577,0.0695088,0.00372857,0.489206,0.0302192,0.683388,0.0275511
1288,4,243,137.657,77.9811,0.0665059,0.00259553,0.0707858,0.00258757,0.0602336,0.00247623,0.0696973,0.00257914,0.506592,0.0511137,0.622595,0.0350635
1289,4,181,105.071,60.9941,0.0639089,0.00114324,0.0681798,0.0010813,0.0576198,0.000992202,0.0669475,0.0011685,0.491561,0.0282384,0.630805,0.0394036
1290,4,106,56.8284,30.4667,0.0629355,0.00103492,0.0664113,0.00120728,0.0572899,0.00105958,0.0653863,0.00122515,0.495561,0.03088,0.674592,0.0190237
1291,4,148,81.4142,44.7856,0.0637298,0.00120833,0.0678765,0.001207,0.0573194,0.00114259,0.0666445,0.00123372,0.49531,0.0306476,0.621713,0.0105668
1292,4,129,50.2426,19.5684,0.064298,0.00093289,0.0682319,0.000980491,0.0578936,0.00104086,0.0670973,0.000953186,0.480681,0.025159,0.595852,0.0125005
1293,4,1871,506.61,137.175,0.0641387,0.00105017,0.0682277,0.00105532,0.0577475,0.00103179,0.0669938,0.00110061,0.495595,0.0290175,0.619838,0.0364126
1294,4,61,34.8284,19.8856,0.0638368,0.00104762,0.0680256,0.0011507,0.0575591,0.000947364,0.0666732,0.00105569,0.506718,0.012625,0.650642,0.00823853
1295,4,127,57.8995,26.3965,0.0636889,0.00117806,0.0677193,0.0010218,0.0571986,0.00108771,0.066668,0.00108641,0.49279,0.0301773,0.629708,0.00651512
1296,4,503,170.87,58.0449,0.064,0.00113653,0.068092,0.00107764,0.0573988,0.0010749,0.0669126,0.00119437,0.499193,0.0289342,0.608713,0.0241522
1297,4,147,64.2426,28.0756,0.0642671,0.00106035,0.0688704,0.000989771,0.0582205,0.0010628,0.0673995,0.00094038,0.496545,0.0311562,0.547849,0.0461878
1298,4,143,84.2426,49.6281,0.0655403,0.00296991,0.0694329,0.00268649,0.0585396,0.00229676,0.0681701,0.0028092,0.481475,0.0313157,0.590484,0.0287891
1299,4,72,31.4142,13.7063,0.0639017,0.000755673,0.0677286,0.000742561,0.0576223,0.000781364,0.0666796,0.000870365,0.528758,0.0312976,0.595439,0.00864536
1300,4,151,80.8284,43.2665,0.0651518,0.00117847,0.0692895,0.0011116,0.0584472,0.00104224,0.0680195,0.00126611,0.496299,0.023799,0.624978,0.0108831
1301,4,270,136.142,68.647,0.0658805,0.00104514,0.0697121,0.00112942,0.0588566,0.00125679,0.0685779,0.00109736,0.495948,0.0287019,0.62988,0.0267082
1302,4,53905,2783.12,143.692,0.0692541,0.00495923,0.0718191,0.00503144,0.0631659,0.00540808,0.0695303,0.00472619,0.494492,0.0317208,0.653146,0.049219
1303,4,123,64.2426,33.5538,0.0687537,0.00292042,0.0719584,0.00383911,0.0624395,0.00293494,0.070637,0.00371018,0.480344,0.0344801,0.585421,0.0107312
1304,4,118,70.4853,42.1032,0.0658764,0.0010281,0.0686364,0.000895207,0.0605653,0.000957602,0.0673315,0.000971834,0.493021,0.0366274,0.604272,0.0159913
1305,4,71,34.2426,16.5149,0.0667269,0.000764237,0.0691563,0.0011233,0.0596598,0.000905902,0.067648,0.00125782,0.509473,0.0284221,0.561477,0.00281343
1306,4,126,76.8284,46.8461,0.0655574,0.00146861,0.0648711,0.00331668,0.0587957,0.00133936,0.0636705,0.00328483,0.496141,0.0215119,0.611594,0.0556899
1307,4,55,34.8284,22.0549,0.0659564,0.000948263,0.0642871,0.00136815,0.0583365,0.00154419,0.0630217,0.00138835,0.473369,0.0233585,0.559951,0.0127587
1308,4,313,151.071,72.9152,0.0660864,0.00162988,0.0684883,0.00148067,0.0590834,0.00139519,0.0672077,0.00158301,0.479196,0.0277714,0.563919,0.0823553
1309,4,178,75.5563,32.0717,0.0668772,0.00105926,0.0646172,0.00196625,0.0587908,0.00158661,0.0630074,0.00191258,0.504362,0.03257,0.584839,0.018469
1310,4,137,69.8995,35.6638,0.0654807,0.00119842,0.0686685,0.00115043,0.0589224,0.00119412,0.0675829,0.00116747,0.472993,0.0253184,0.545374,0.0108903
1311,4,112,60.8284,33.0366,0.067195,0.00279009,0.0668778,0.00494965,0.0593094,0.00204764,0.0652486,0.00527691,0.519643,0.0276553,0.607625,0.0104017
1312,4,139,51.6569,19.1973,0.0659387,0.00127029,0.0630514,0.00215363,0.0589808,0.00183433,0.0616227,0.00186003,0.510199,0.0301801,0.587449,0.00463962
1313,4,130,48.4853,18.0832,0.0646473,0.00073496,0.0621346,0.00155074,0.0564888,0.00119202,0.0606648,0.00143039,0.50724,0.0274109,0.591216,0.0120067
1314,4,82,46.8284,26.7427,0.0649568,0.00129601,0.0665126,0.00373379,0.0578554,0.00118101,0.0655736,0.00365952,0.49297,0.0257409,0.599209,0.028332
1315,4,466,152.627,49.9895,0.0655722,0.00139772,0.0633874,0.00161907,0.0610641,0.00180488,0.0620275,0.00155458,0.495557,0.0254421,0.689088,0.0295034
1316,4,750,220.184,64.6412,0.0675581,0.00127641,0.0651974,0.00214142,0.0599016,0.00182589,0.0633297,0.00216889,0.503927,0.0257129,0.647288,0.0431337
1317,4,89009,3717.85,155.292,0.0650444,0.00334409,0.0629841,0.00354962,0.062358,0.00386629,0.0606479,0.00349369,0.495581,0.0315314,0.590528,0.0516258
1318,4,100,44.4853,19.7894,0.0654206,0.000790205,0.063369,0.00103592,0.0602887,0.000946481,0.0618153,0.000772523,0.518039,0.0224422,0.499662,0.00818516
